word,machine_translation,human_translation,machine_translation_updated
malodorous,malodorous,òórùn burúkú,òórùn burúkú
maltreatment,iwa buburu,ìlòkulò,ìlòkulò
mangle,mangle,ṣàtúnṣe,ṣàtúnṣe
mangled,mangled,ṣàtúnṣe,ṣàtúnṣe
mangles,mangles,ṣàtúnṣe,ṣàtúnṣe
mangling,mangling,ṣàtúnṣe,ṣàtúnṣe
mania,mania,ìṣiwèrè,ìṣiwèrè
maniac,maniac,aṣiwèrè,aṣiwèrè
maniacal,maniacal,ìṣiwèrè,ìṣiwèrè
manic,manic,ìṣiwèrè,ìṣiwèrè
manipulate,ifọwọyi,ìfọwọ́yí,ìfọwọ́yí
manipulative,ifọwọyi,ìfọwọ́yí,ìfọwọ́yí
manipulators,ifọwọyi,àwọn olúfọwọ́yí,àwọn olúfọwọ́yí
mar,mar,bàjẹ́,bàjẹ́
marginal,iwonba,ìwọ̀nba,ìwọ̀nba
marginally,ni ala,ní ààlà,ní ààlà
martyrdom,ajẹ́rìíkú,ajẹ́rìíkú,ajẹ́rìíkú
martyrdom-seeking,wiwa ajeriku,wíwá ajẹ́rìíku,wíwá ajẹ́rìíku
mashed,mashed,fọ́,fọ́
massacre,ipakupa,ìpakúpa,ìpakúpa
massacres,ipakupa,ìpakúpa,ìpakúpa
matte,matte,àgbétẹ́lẹ̀,àgbétẹ́lẹ̀
mawkish,mawkish,àìlera,àìlera
mawkishly,laanu,àìlera,àìlera
mawkishness,maakishness,àìlera,àìlera
meager,kekere,tínrín,tínrín
meanness,itumo,burú,burú
measly,iwọn,ṣànpànná,ṣànpànná
meddle,dapo,dá sí,dá sí
meddlesome,meddlesome,ìdásí,ìdásí
mediocre,alabọde,yẹpẹrẹ,yẹpẹrẹ
melodramatic,aladun,aládùn,aládùn
melodramatically,melodramatically,aládùn,aládùn
meltdown,yo,yọ́,yọ́
menacing,idẹruba,halẹ̀,halẹ̀
menacingly,menacingly,ìhàlẹ̀,ìhàlẹ̀
mendacious,mendacious,aláìṣòótọ́,aláìṣòótọ́
mendacity,mendacity,àìṣòótọ́,àìṣòótọ́
menial,kekere,kékeré,kékeré
merciless,alaaanu,àìláàánú,àìláàánú
mercilessly,laanu,àìláàánú,àìláàánú
messes,idotin,ìdọ̀tí,ìdọ̀tí
messing,idotin,dọ̀tí,dọ̀tí
messy,idoti,dọ̀tí,dọ̀tí
midget,agbedemeji,aràrá,aràrá
miff,miff,àríyànjiyàn,àríyànjiyàn
militancy,ajagun,ajẹmógun,ajẹmógun
mindlessly,lainidi,àìmọ́gbọ́ndání,àìmọ́gbọ́ndání
mirage,mirage,ẹ̀tàn,ẹ̀tàn
mire,ẹrẹ,ẹrẹ̀,ẹrẹ̀
misalign,aiṣedeede,àìṣedéédé,àìṣedéédé
misaligned,ti ko tọ,àìṣedéédé,àìṣedéédé
misaligns,misaligns,àìṣedéédé,àìṣedéédé
misapprehend,aiṣedeede,àṣìyé,àṣìyé
misbecome,aiṣedeede,àìbámu,àìbámu
misbecoming,aiṣedeede,àìbámu,àìbámu
misbegotten,misbegotten,ìbí àìtọ́,ìbí àìtọ́
misbehavior,iwa aiṣedeede,ìwà àìtọ́,ìwà àìtọ́
miscalculate,iṣiro aṣiṣe,àṣìrò,àṣìrò
miscalculation,iṣiro ti ko tọ,àṣìrò,àṣìrò
miscellaneous,orisirisi,orísìírísìí,orísìírísìí
mischievous,oníwàkiwà,oníwàkiwà,oníwàkiwà
mischievously,aṣiṣe,oníwàkiwà,oníwàkiwà
misconception,àṣìlóye,àṣìlóye,àṣìlóye
misconceptions,awọn ero ti ko tọ,àwọn èrò tí kò tọ́,àwọn èrò tí kò tọ́
miscreant,aṣiṣe,oníwàkiwà,oníwàkiwà
miscreants,awọn oluṣe buburu,oníwàkiwà,oníwàkiwà
misdirection,aiṣedeede,ìṣìlọ́nà,ìṣìlọ́nà
miser,aṣiwere,aṣiwèrè,aṣiwèrè
miserableness,ibanujẹ,ìbànújẹ́,ìbànújẹ́
miserably,laanu,ìbànújẹ́,ìbànújẹ́
miseries,ibanujẹ,ìbànújẹ́,ìbànújẹ́
miserly,aṣiwere,aṣiwèrè,aṣiwèrè
misfit,aiṣedeede,aitọ́,aitọ́
misfortune,ibi,ibi,ibi
misgivings,awọn aibanujẹ,ìṣiyèméjì,ìṣiyèméjì
misguidance,aiṣododo,ìṣinilọ́nà,ìṣinilọ́nà
misguide,ṣina,ṣìnà,ṣìnà
misguided,ti ko tọ,ṣìlọ́nà,ṣìlọ́nà
mishandle,aiṣedeede,ṣìmú,ṣìmú
mishap,mishap,àṣìṣe,àṣìṣe
misinform,alaye ti ko tọ,àlàyé tí kò tọ́,àlàyé tí kò tọ́
misinterpret,itumọ ti ko tọ,ìtumọ̀ tí kò tọ́,ìtumọ̀ tí kò tọ́
misjudge,ṣe idajọ,ṣèdájọ́ tí kò tọ́,ṣèdájọ́ tí kò tọ́
misjudgment,aiṣedeede,ìdájọ́ tí kò tọ́,ìdájọ́ tí kò tọ́
mislead,ṣìna,ṣìnà,ṣìnà
misleadingly,ṣiṣibajẹ,ìṣinilọ́nà,ìṣinilọ́nà
mislike,mislike,ṣìfẹ́ràn,ṣìfẹ́ràn
mismanage,aiṣedeede,ìṣàkóso lọ́nà àìtọ́,ìṣàkóso lọ́nà àìtọ́
mispronounce,sisọ aṣiṣe,ṣìpè,ṣìpè
mispronounced,ti ko tọ,ṣìpè,ṣìpè
mispronounces,awọn aṣiṣe aṣiṣe,ṣìpè,ṣìpè
misreading,kika kika,ṣìkà,ṣìkà
misrepresent,ṣiṣalaye,ṣìṣàlàyé,ṣìṣàlàyé
misses,npadanu,pàdánù,pàdánù
misstatement,aiṣedeede,ṣìsọ,ṣìsọ
mist,owusu,òwusu,òwusu
mistakenly,ni aṣiṣe,àṣìṣe,àṣìṣe
mistified,ti ko tọ,ṣìmú,ṣìmú
mistress,oluwa,Olúwa,Olúwa
mistrust,aigbagbọ,ṣìgbàgbọ́,ṣìgbàgbọ́
mistrustful,aigbagbọ,ṣìgbàgbọ́,ṣìgbàgbọ́
mistrustfully,aigbagbọ,ṣìgbàgbọ́,ṣìgbàgbọ́
mists,owusu,òwusu,òwusu
misunderstandings,aiyede,èdè àìyedè,èdè àìyedè
misuse,ilokulo,ìlòkulò,ìlòkulò
mobster,mobster,oníjàgídíjàgan,oníjàgídíjàgan
mockeries,ẹgàn,ẹ̀gàn,ẹ̀gàn
mockery,ẹgan,ẹ̀gàn,ẹ̀gàn
mockingly,ṣe ẹlẹyà,ṣe ẹlẹ́yà,ṣe ẹlẹ́yà
molest,iwa ibalopọ,yọlẹ́nu,yọlẹ́nu
molestation,ipaniyan,ìyọlẹ́nu,ìyọlẹ́nu
monotonous,monotonous,ohùn kan,ohùn kan
monotony,monotony,ohùn kan,ohùn kan
monster,aderubaniyan,abàmì ẹ̀dá,abàmì ẹ̀dá
monstrosities,monstrosities,ìbanilẹ́rù,ìbanilẹ́rù
monstrosity,monstrosity,ìbanilẹ́rù,ìbanilẹ́rù
monstrous,ibanilẹru,ìbanilẹ́rù,ìbanilẹ́rù
monstrously,monstrously,ìbanilẹ́rù,ìbanilẹ́rù
moot,moot,tí kò ní ìbámu,tí kò ní ìbámu
morbid,aisan,àìlera,àìlera
morbidly,morbidly,àìlera,àìlera
mordant,mordant,èkíkan,èkíkan
mordantly,mordantly,èkíkan,èkíkan
moribund,moribund,ń kú,ń kú
moronic,moronic,ìwà òmùgọ̀,ìwà òmùgọ̀
morons,morons,àwọn òmùgọ̀,àwọn òmùgọ̀
mortification,imudaniloju,ìtìjú,ìtìjú
mortified,mortified,ìtìjú,ìtìjú
mortify,ṣe idibajẹ,ṣèbàjẹ́,ṣèbàjẹ́
mortifying,mortifying,ṣíṣe ìbàjẹ́,ṣíṣe ìbàjẹ́
motionless,išipopada,àìlèmira,àìlèmira
motley,motley,aláràǹbarà,aláràǹbarà
mourner,olufọfọ,ọlọ́fọ̀,ọlọ́fọ̀
mournfully,ṣọfọ,ṣọ̀fọ̀,ṣọ̀fọ̀
muddle,muddle,dàrú,dàrú
muddy,pẹtẹpẹtẹ,pẹ̀tẹ̀pẹ̀tẹ̀,pẹ̀tẹ̀pẹ̀tẹ̀
mudslinger,mudslinger,afàbùkù kanni,afàbùkù kanni
mudslinging,mudslinging,ìfàbùkù kanni,ìfàbùkù kanni
mulish,mulish,ọlọ́kànlíle,ọlọ́kànlíle
multi-polarization,olona-polarization,NA,olona-polarization
mundane,lasan,ajẹmáyé,ajẹmáyé
murderously,apaniyan,ìpànìyàn,ìpànìyàn
murky,ṣokunkun,ṣókùnkùn,ṣókùnkùn
muscle-flexing,isan-rọ,rírọ̀ iṣan,rírọ̀ iṣan
mushy,mushy,rọ̀,rọ̀
musty,musty,òórùn pípẹ́,òórùn pípẹ́
mysterious,ohun ijinlẹ,àràmàǹdà,àràmàǹdà
mysteriously,ohun ijinlẹ,àràmàǹdà,àràmàǹdà
mystery,ohun ijinlẹ,ohun àràmàǹdà,ohun àràmàǹdà
mystify,mystify,rújú,rújú
nag,nagi,dà láàmú,dà láàmú
nagging,ríru,ìdàláàmú,ìdàláàmú
naively,alaigbọran,alàìmọ̀kan,alàìmọ̀kan
narrower,dín,kéré,kéré
nastily,nastily,ẹlẹ́gbin,ẹlẹ́gbin
nastiness,nastiness,ẹlẹ́gbin,ẹlẹ́gbin
naughty,alaigbọran,oníwà búburú,oníwà búburú
nauseate,ríru,ríru,ríru
nauseates,ríru,ríru,ríru
nauseating,ríru,ríru,ríru
nauseatingly,ríru,ríru,ríru
nebulous,alaigbọran,aláìdánilójú,aláìdánilójú
nebulously,nebulously,aláìdánilójú,aláìdánilójú
needless,alaini,aláìníwùúlò,aláìníwùúlò
needlessly,laini iwulo,aláìníwùúlò,aláìníwùúlò
nefarious,nefarious,ibi,ibi
nefariously,nefariously,ibi,ibi
negate,yọkuro,sọ dòdì,sọ dòdì
negation,isọdọtun,ìsọdòdì,ìsọdòdì
negatives,odi,òdì,òdì
negligence,aifiyesi,àìfiyèsí,àìfiyèsí
negligent,afowofa,àìfiyèsí,àìfiyèsí
nemesis,nemesis,ọ̀tá,ọ̀tá
nepotism,ojulumọ,ojúṣàájú,ojúṣàájú
nervousness,aifọkanbalẹ,àìfọkànbalẹ̀,àìfọkànbalẹ̀
nettle,nettle,irúgbìn ẹlẹ́gùn-ún,irúgbìn ẹlẹ́gùn-ún
nettlesome,nettlesome,ẹlẹ́gùn-ún,ẹlẹ́gùn-ún
neurotic,neurotic,àìfarabalẹ̀,àìfarabalẹ̀
neurotically,neurotically,àìfarabalẹ̀,àìfarabalẹ̀
niggle,niggle,ìṣòro,ìṣòro
niggles,niggles,àwọn ìṣòro,àwọn ìṣòro
nightmare,alaburuku,àlákálàá,àlákálàá
nightmarish,alaburuku,àlá burúkú,àlá burúkú
nightmarishly,nightmarishly,àlá burúkú,àlá burúkú
nitpick,nitpick,wíwá àṣìṣe,wíwá àṣìṣe
nitpicking,nitpicking,wíwá àṣìṣe,wíwá àṣìṣe
noise,ariwo,ariwo,ariwo
noises,ariwo,ariwo,ariwo
noisier,alariwo,aláriwo,aláriwo
non-confidence,aigbagbọ,àìnígboyà,àìnígboyà
nonexistent,kò sí,àìsí,àìsí
nonresponsive,alaigbọran,àìlèfèsì,àìlèfèsì
notoriety,ogbontarigi,ògbóǹtarìgì,ògbóǹtarìgì
notoriously,ogbontarigi,ògbóǹtarìgì,ògbóǹtarìgì
noxious,aibanujẹ,ìpalára,ìpalára
nuisance,iparun,ìnira,ìnira
obese,sanra,sanra,sanra
object,ohun,takò,takò
objection,atako,àtakò,àtakò
objectionable,atako,àtakò,àtakò
objections,atako,àtakò,àtakò
oblique,oblique,ṣókùnkùn,ṣókùnkùn
oblivious,gbagbe,ìgbàgbé,ìgbàgbé
obnoxiously,obnoxiously,amúnúbíni,amúnúbíni
obscenely,obscenely,àìtọ́,àìtọ́
obscenity,ohun airi,àìtọ́,àìtọ́
obscure,ibitiopamo,ibi tí ó pamọ́,ibi tí ó pamọ́
obscured,bò,bò,bò
obscures,ṣokunkun,ṣókùnkùn,ṣókùnkùn
obscurity,òkùnkùn,òkùnkùn,òkùnkùn
obsess,ifẹ afẹju,ìfẹ́ àfẹ́jù,ìfẹ́ àfẹ́jù
obsessive,ifẹ afẹju,ìfẹ́ àfẹ́jù,ìfẹ́ àfẹ́jù
obsessively,ifẹ afẹju,ìfẹ́ àfẹ́jù,ìfẹ́ àfẹ́jù
obsessiveness,ifẹ afẹju,ìfẹ́ àfẹ́jù,ìfẹ́ àfẹ́jù
obstinately,agídí,agídí,agídí
obstruct,dena,dènà,dènà
obstructed,dena,dènà,dènà
obstructing,idiwo,ìdíwọ́,ìdíwọ́
obstruction,idiwọ,ìdíwọ́,ìdíwọ́
obstructs,idilọwọ,dí lọ́wọ́,dí lọ́wọ́
obtrusive,alaigbọran,ti yọ síta,ti yọ síta
obtuse,idibajẹ,ṣígọ̀gọ̀,ṣígọ̀gọ̀
occlude,occlude,dí,dí
occluded,ti dibo,ti dí,ti dí
occludes,occludes,dí,dí
occluding,occlusion,ń dí,ń dí
odder,olfato,ṣàjèjì jù,ṣàjèjì jù
oddest,oddest,ṣàjèjì jùlọ,ṣàjèjì jùlọ
oddities,oddities,àjèjì,àjèjì
oddity,oddity,àjèjì,àjèjì
oddly,oddly,àjèjì,àjèjì
odor,olfato,òórùn,òórùn
offence,ẹṣẹ,ẹ̀sẹ̀,ẹ̀sẹ̀
offenses,awọn ẹṣẹ,àwọn ẹ̀ṣẹ̀,àwọn ẹ̀ṣẹ̀
offensive,ibinu,amúnibínú,amúnibínú
offensively,ibinu,amúnibínú,amúnibínú
offensiveness,ibinu,ìmúnibínú,ìmúnibínú
officious,ibinu,ìbínú,ìbínú
ominous,buburu,àmì,àmì
ominously,ominously,àmì,àmì
omission,omission,ìfisílẹ̀,ìfisílẹ̀
omit,fi silẹ,fi sílẹ̀,fi sílẹ̀
one-sided,ọkan-apa,apá kan,apá kan
onerous,alakikanju,àjàgà,àjàgà
onerously,làákàyè,àjàgà,àjàgà
onslaught,ikọlu,ìkọlù,ìkọlù
opinionated,ti ero,ti èrò,ti èrò
opponent,alatako,alátakò,alátakò
opportunistic,anfani,àǹfààní,àǹfààní
oppose,tako,takò,takò
opposition,atako,àtakò,àtakò
oppositions,atako,àtakò,àtakò
oppress,aninilara,nilára,nilára
oppression,inilara,ìnilára,ìnilára
oppressively,aninilara,ìninilára,ìninilára
oppressiveness,inilara,ìninilára,ìninilára
oppressors,aninilara,aninilára,aninilára
ordeal,ipọnju,ìpọ́njú,ìpọ́njú
orphan,orukan,òrukàn,òrukàn
ostracize,yapa,ìpatì,ìpatì
outbreak,ìbújáde,ìbújáde,ìbújáde
outburst,ariwo,ìbúgbàù,ìbúgbàù
outbursts,ìbúgbàù,ìbúgbàù,ìbúgbàù
outcast,alaibikita,aláìbìkítà,aláìbìkítà
outlaw,olofin,arúfin,arúfin
outmoded,outmoded,kúròláṣà,kúròláṣà
outrageous,outrageous,ìbínú,ìbínú
outrageously,outrageously,ìbínú,ìbínú
outrageousness,ibinu,ìbínú,ìbínú
outrages,ibinu,ìbínú,ìbínú
outsider,ode,àjèjì,àjèjì
over-acted,lori-sise,àṣejù,àṣejù
over-awe,apọju,ìyàlẹ́nu,ìyàlẹ́nu
over-balanced,lori-iwontunwonsi,àpọ̀jù,àpọ̀jù
over-hyped,apọju,gbígbéga jù,gbígbéga jù
over-priced,lori-owole,gbówó lórí jù,gbówó lórí jù
over-valuation,lori-idiyele,ìdíyeléjù,ìdíyeléjù
overact,apọju,àṣejù,àṣejù
overacted,apọju,àṣejù,àṣejù
overawe,overawe,ìyàlẹ́nu,ìyàlẹ́nu
overbalance,apọju,àpọ̀jù,àpọ̀jù
overbalanced,overbalanced,àpọ̀jù,àpọ̀jù
overbearing,apọju,ajẹgàba,ajẹgàba
overbearingly,apọju,ajẹgàba,ajẹgàba
overblown,apọju,àpọ̀jù,àpọ̀jù
overdo,apọju,ṣàṣejù,ṣàṣejù
overdone,apọju,ṣàṣejù,ṣàṣejù
overdue,tipẹ,tipẹ́,tipẹ́
overemphasize,apọju,àpọ̀jù,àpọ̀jù
overheat,igbona pupọ,ìgbóná púpọ̀,ìgbóná púpọ̀
overkill,apọju,àpọ̀jù,àpọ̀jù
overloaded,apọju,wúwo jù,wúwo jù
overlook,gbojufo,fojú fò,fojú fò
overpaid,ti san,àsanjù,àsanjù
overpayed,apọju,àsanjù,àsanjù
overplay,apọju,àṣejù,àṣejù
overpower,agbara,borí,borí
overpriced,gbowolori,gbówó lórí,gbówó lórí
overrated,apọju,gbéga jù,gbéga jù
overreach,overreach,àṣejù,àṣejù
overrun,bori,borí,borí
overshadow,bò,bò,bò
oversight,alabojuto,àyọkúrò,àyọkúrò
oversights,oversights,àyọkúrò,àyọkúrò
oversize,apọju,tóbi jù,tóbi jù
overstate,àṣejù,àsọjù,àsọjù
overstated,apọju,àsọjù,àsọjù
overstates,apọju,àsọjù,àsọjù
overtaxed,overtaxed,àpọ̀jù,àpọ̀jù
overthrow,bì ṣubu,bì ṣubú,bì ṣubú
overthrows,bì ṣubu,bì ṣubú,bì ṣubú
overturn,danu,dànù,dànù
overwhelm,rẹwẹsi,rẹ̀wẹ̀sì,rẹ̀wẹ̀sì
overwhelmed,rẹwẹsi,rẹ̀wẹ̀sì,rẹ̀wẹ̀sì
overwhelming,lagbara,rẹ̀wẹ̀sì,rẹ̀wẹ̀sì
overwhelmingly,lagbara,rẹ̀wẹ̀sì,rẹ̀wẹ̀sì
overwhelms,bori,borí,borí
overzealous,aṣeju,ìtara àpọ̀jù,ìtara àpọ̀jù
overzealously,apọju,ìtara àpọ̀jù,ìtara àpọ̀jù
overzelous,apọju,ìtara àpọ̀jù,ìtara àpọ̀jù
painful,irora,ìrora,ìrora
painfull,irora,ìrora,ìrora
painfully,ni irora,ìrora,ìrora
pains,irora,ìrora,ìrora
pale,bia,àìlágbára,àìlágbára
pales,pale,àìlágbára,àìlágbára
paltry,kekere,kékeré,kékeré
pan,pan,apẹ,apẹ
pandemonium,pandemonium,ìrúkèrúdò,ìrúkèrúdò
pander,pander,Alákóso àwọn aṣẹ́wó,Alákóso àwọn aṣẹ́wó
pandering,pandering,ìṣàkóso àwọn aṣẹ́wó,ìṣàkóso àwọn aṣẹ́wó
panders,panders,ìṣàkóso àwọn aṣẹ́wó,ìṣàkóso àwọn aṣẹ́wó
panick,ijaaya,ìjayà,ìjayà
panicking,ijaaya,ìjayà,ìjayà
panicky,panicky,ìjayà,ìjayà
paradoxical,paradoxical,ìtakora,ìtakora
paradoxically,paradoxically,ìtakora,ìtakora
paralize,paralize,rọ-lápá-rọ-lẹ́sẹ̀,rọ-lápá-rọ-lẹ́sẹ̀
paralyzed,paralyzed,rọ-lápá-rọ-lẹ́sẹ̀,rọ-lápá-rọ-lẹ́sẹ̀
paranoia,paranoia,ìṣiwèrè,ìṣiwèrè
paranoid,paranoid,ìṣiwèrè,ìṣiwèrè
parasite,parasite,àfòmọ́,àfòmọ́
pariah,pariah,ẹni àtanù,ẹni àtanù
parody,orin,yẹpẹrẹ,yẹpẹrẹ
partiality,ojúsàájú,ojúsàájú,ojúsàájú
partisan,ẹlẹgbẹ,ẹlẹgbẹ́,ẹlẹgbẹ́
partisans,awọn alabaṣepọ,àwọn alábáṣepọ̀,àwọn alábáṣepọ̀
passe,passe,ìṣípòpadà,ìṣípòpadà
passiveness,palolosi,aláìṣètara,aláìṣètara
pathetically,pathetically,ìkáàánú,ìkáàánú
patronize,patronize,tì lẹ́yìn,tì lẹ́yìn
paucity,ailagbara,àìtó,àìtó
pauper,talaka,tálákà,tálákà
paupers,paupers,tálákà,tálákà
payback,agbapada,ẹ̀san,ẹ̀san
peculiar,oto,ọ̀tọ̀,ọ̀tọ̀
peculiarly,lọtọ,lọ́tọ̀,lọ́tọ̀
pedantic,ẹlẹsẹ,olùkọ́,olùkọ́
peeled,bó,bó,bó
peeve,peeve,ìbínú,ìbínú
peeved,peeved,ìbínú,ìbínú
peevish,peevish,ìbínú,ìbínú
peevishly,peevishly,ìbínú,ìbínú
penalize,fìyà jẹni,fìyà jẹni,fìyà jẹni
perfidious,aladun,àìṣòótọ́,àìṣòótọ́
perfidity,turari,àìṣòótọ́,àìṣòótọ́
perfunctory,iṣẹ ṣiṣe,Kàńpá,Kàńpá
perilous,ewu,ewu,ewu
perilously,ewu,léwu,léwu
perish,ṣègbé,ṣègbé,ṣègbé
pernicious,pernicious,apànìyàn,apànìyàn
perplex,idaamu,ìdààmú,ìdààmú
perplexing,idaamu,ìdààmú,ìdààmú
perplexity,idaamu,ìdààmú,ìdààmú
persecution,inunibini,inúnibíni,inúnibíni
pertinacious,pertinacious,ọlọ́kànlíle,ọlọ́kànlíle
pertinaciously,pertinaciously,ọlọ́kànlíle,ọlọ́kànlíle
pertinacity,pertinacity,ọlọ́kànlíle,ọlọ́kànlíle
perturb,perturb,dà láàmú,dà láàmú
pervasive,kaakiri,wọnú,wọnú
perverse,arekereke,ìhùwàbàjẹ́,ìhùwàbàjẹ́
perversely,arekereke,ìhùwàbàjẹ́,ìhùwàbàjẹ́
perversion,arekereke,ìhùwàbàjẹ́,ìhùwàbàjẹ́
perversity,arekereke,ìhùwàbàjẹ́,ìhùwàbàjẹ́
pervert,agabagebe,oníwà ìbàjẹ́,oníwà ìbàjẹ́
perverted,arekereke,ìhùwàbàjẹ́,ìhùwàbàjẹ́
perverts,arekereke,oníwà ìbàjẹ́,oníwà ìbàjẹ́
pessimistically,pessimistically,àìnírètí,àìnírètí
pest,kokoro,kòkòrò,kòkòrò
pestilent,ajakaye -arun,àjàkálẹ àrùn,àjàkálẹ àrùn
petrify,petrify,le,le
pettifog,pettifog,wíwá àṣìṣe,wíwá àṣìṣe
petty,kekere,kékeré,kékeré
phobia,phobia,ẹ̀rù,ẹ̀rù
phony,airoju,ayédèrú,ayédèrú
picket,agbẹru,ìfẹ̀hónúhàn,ìfẹ̀hónúhàn
picketed,picketed,ìfẹ̀hónúhàn,ìfẹ̀hónúhàn
picketing,kekeke,ìfẹ̀hónúhàn,ìfẹ̀hónúhàn
pickets,pickets,ìfẹ̀hónúhàn,ìfẹ̀hónúhàn
picky,iyan,ṣààyàn,ṣààyàn
pig,ẹlẹdẹ,ẹlẹ́dẹ̀,ẹlẹ́dẹ̀
pigs,elede,àwọn ẹlẹ́dẹ̀,àwọn ẹlẹ́dẹ̀
pillage,ikogun,ìkógun,ìkógun
pillory,irọri,ìrọ̀rí,ìrọ̀rí
pimple,pimple,ìrorẹ,ìrorẹ
pinch,fun pọ,yín léèkánná,yín léèkánná
pitiable,àánú,káàánú,káàánú
pitiful,aanu,ìkáàánú,ìkáàánú
pitifully,laanu,ìkáàánú,ìkáàánú
pitiless,alailera,àìláàánú,àìláàánú
pitilessly,aibanujẹ,àìláàánú,àìláàánú
pittance,pittance,Owó díẹ̀,Owó díẹ̀
plagiarize,plagiarize,Jíkọ,Jíkọ
plague,ìyọnu,ìyọnu,ìyọnu
plasticky,plasticky,Bí ike,Bí ike
plaything,nkan isere,nǹkan ìṣeré,nǹkan ìṣeré
plea,ẹbẹ,ẹ̀bẹ̀,ẹ̀bẹ̀
pleas,ẹbẹ,ẹ̀bẹ̀,ẹ̀bẹ̀
plebeian,plebeian,ẹni tí kò jẹ́ nǹkan,ẹni tí kò jẹ́ nǹkan
plight,ipọnju,ìpọ́njú,ìpọ́njú
plot,Idite,ìdìtẹ̀,ìdìtẹ̀
plotters,awọn alagbimọ,ọlọ́tẹ̀,ọlọ́tẹ̀
ploy,arekereke,ète,ète
plunder,ikogun,ìkógun,ìkógun
plunderer,afinipaya,ẹni tó kó ìkógun,ẹni tó kó ìkógun
pointless,asan,asán,asán
pointlessly,lainidi,asán,asán
poisonous,majele,májèlé,májèlé
poisonously,majele,májèlé,májèlé
pokey,pokey,ẹ̀wọ̀n,ẹ̀wọ̀n
poky,poky,òmùgọ̀,òmùgọ̀
polarisation,polarization,ìyapa,ìyapa
polemize,polemize,ìtakò,ìtakò
polution,idoti,ìdọ̀tí,ìdọ̀tí
pompous,igberaga,ìgbéraga,ìgbéraga
poorly,ibi,àìṣerere,àìṣerere
posturing,posturing,ìdúró,ìdúró
pout,pout,títi ètè síta,títi ètè síta
prate,prate,ìsọ̀rọ òmùgọ̀,ìsọ̀rọ òmùgọ̀
pratfall,pratfall,ìṣubú,ìṣubú
prattle,prattle,ìsọ̀rọ òmùgọ̀,ìsọ̀rọ òmùgọ̀
precarious,precarious,ewu,ewu
precariously,precariously,ewu,ewu
precipitate,rọ,mú nǹkan yára,mú nǹkan yára
precipitous,precipitous,mú nǹkan yára,mú nǹkan yára
predatory,apanirun,apanirun,apanirun
predicament,ipọnju,ìpọ́njú,ìpọ́njú
prejudge,ṣe idajọ,ṣe ìdájọ́ sílẹ̀,ṣe ìdájọ́ sílẹ̀
prejudice,ikorira,ètanú,ètanú
prejudices,eta'nu,ètanú,ètanú
prejudicial,alatako,ètanú,ètanú
premeditated,premeditated,mọ̀ọ́mọ̀,mọ̀ọ́mọ̀
preoccupy,ṣe aniyan,àìfọkànsi,àìfọkànsi
preposterous,preposterous,ṣàjèjì,ṣàjèjì
preposterously,preposterously,ṣàjèjì,ṣàjèjì
presumptuous,ìkùgbù,ìkùgbù,ìkùgbù
presumptuously,ìkùgbù,ìkùgbù,ìkùgbù
pretence,itanra,ìtànjẹ,ìtànjẹ
pretense,itanra,ìtànjẹ,ìtànjẹ
pretentious,alagidi,ìtànjẹ,ìtànjẹ
pretentiously,pretentiously,ìtànjẹ,ìtànjẹ
prevaricate,prevaricate,ṣìnà,ṣìnà
pricey,gbowolori,gbówó lórí,gbówó lórí
pricier,iye owo,gbówó lórí,gbówó lórí
prickle,prickle,ẹ̀gún,ẹ̀gún
prickles,prickles,ẹ̀gún,ẹ̀gún
prideful,igberaga,ìgbéraga,ìgbéraga
prik,Prik,gé,gé
primitive,atijo,nípa ìpilẹ̀ṣẹ̀,nípa ìpilẹ̀ṣẹ̀
problematic,iṣoro,ìṣòro,ìṣòro
procrastinate,sun siwaju,sún síwájú,sún síwájú
procrastinates,sun siwaju,sún síwájú,sún síwájú
procrastination,idaduro,ìsúnsíwájú,ìsúnsíwájú
profane,alaimọ,aláìmọ́,aláìmọ́
profanity,aibuku,aláìmọ́,aláìmọ́
prohibit,fàyègba,kò fàyè gbà,kò fàyè gbà
prohibitive,eewọ,èèwọ̀,èèwọ̀
prohibitively,ni ilodi si,lòdì sí,lòdì sí
propagandize,ṣe ikede,ṣe ìkéde,ṣe ìkéde
proprietary,ohun -ini,ohun ìní,ohun ìní
protested,fi ehonu han,fi èhónú hàn,fi èhónú hàn
protracted,pẹ,fágùn,fágùn
provocation,imunibinu,ìmúnibínú,ìmúnibínú
provocative,àkìjà,ìmúnibínú,ìmúnibínú
pry,pry,àyọjúràn,àyọjúràn
pugnacious,pugnacious,oníbìínú,oníbìínú
pugnaciously,pugnaciously,oníbìínú,oníbìínú
pugnacity,pugnacity,oníbìínú,oníbìínú
punch,Punch,agbára,agbára
punishable,ijiya,ìjìyà,ìjìyà
punk,pọnki,àṣẹ́wó,àṣẹ́wó
puny,puny,àìnípá,àìnípá
puppet,ọmọlangidi,ọmọláńgidi,ọmọláńgidi
puppets,awọn ọmọlangidi,àwọn ọmọláńgidi,àwọn ọmọláńgidi
puzzlement,adojuru,àdojúrú,àdojúrú
puzzling,iruju,ìrújú,ìrújú
quack,quack,ayédèrú,ayédèrú
qualm,alaafia,ẹ̀rù,ẹ̀rù
qualms,awọn aibanujẹ,ẹ̀rù,ẹ̀rù
quandary,idaamu,ìdààmú,ìdààmú
quarrel,ìjà,ìjà,ìjà
